Domain,Response Code,DNS Server,DNS Resolved Ips,DNS IP Response Codes,Traceroute to domain,Number of hops to domain,AARC DNS Ips,Optus DNS Ips,Google DNS Ips,Cloudflare DNS Ips,AARC DNS Response Codes,Optus DNS Response Codes,Google DNS Response Codes,Cloudflare DNS Response Codes,Domain Blockpage,AARC Blockpage,Optus Blockpage,Google Blockpage,Cloudflare Blockpage,Domain Cloudflare IP Blocked,AARC Cloudflare IP Blocked,Optus Cloudflare IP Blocked,Google Cloudflare IP Blocked,Cloudflare Cloudflare IP Blocked,Default DNS Block Page,Default DNS Cloudflare Block Page
https://www.037hdd.com/,HTTPSConnectionPool(host='www.037hdd.com'; port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1; '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1108)'))),10.18.0.1,"['101.167.166.53', '101.167.164.53']","[200, 200]","['10.0.0.138', '139.130.34.250', '203.50.11.95', '203.50.61.80', '61.9.173.4', '101.167.166.53', '58.162.26.77', '203.50.61.81']",8,[],[],"['172.67.184.59', '104.21.32.61']","['104.21.32.61', '172.67.184.59']",[],[],"[403, 403]","[403, 403]",N/A,[],[],"['False', 'False']","['False', 'False']",N/A,[],[],"['True', 'True']","['True', 'True']","['False', 'False']","['False', 'False']"
https://cuevana3.io/,HTTPSConnectionPool(host='cuevana3.io'; port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1; '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1108)'))),10.18.0.1,"['101.167.164.53', '101.167.166.53']","[200, 200]","['10.0.0.138', '58.162.26.77', '203.50.61.65', '203.50.61.64', '203.50.11.177', '139.130.6.102', '101.167.164.53', '61.9.172.4']",8,[],[],['69.16.230.42'],['69.16.230.42'],[],[],[200],[200],N/A,[],[],['False'],['False'],N/A,[],[],['False'],['False'],"['False', 'False']","['False', 'False']"
https://cuevana3.co/,HTTPSConnectionPool(host='cuevana3.co'; port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1; '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1108)'))),10.18.0.1,"['101.167.166.53', '101.167.164.53']","[200, 200]","['139.130.34.250', '203.50.61.80', '61.9.173.4', '58.162.26.77', '101.167.166.53', '203.50.61.81']",6,[],[],"['104.21.54.121', '172.67.138.133']","['172.67.138.133', '104.21.54.121']",[],[],"[403, 403]","[403, 403]",N/A,[],[],"['False', 'False']","['False', 'False']",N/A,[],[],"['True', 'True']","['True', 'True']","['False', 'False']","['False', 'False']"
https://exsite24.pl/,HTTPSConnectionPool(host='exsite24.pl'; port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1; '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1108)'))),10.18.0.1,"['101.167.164.53', '101.167.166.53']","[200, 200]","['10.0.0.138', '61.9.173.4', '101.167.166.53', '203.50.61.81', '58.162.26.77', '203.50.61.80', '139.130.34.250']",7,[],[],"['172.67.177.156', '104.21.48.45']","['172.67.177.156', '104.21.48.45']",[],[],"[403, 403]","[403, 403]",N/A,[],[],"['False', 'False']","['False', 'False']",N/A,[],[],"['True', 'True']","['True', 'True']","['False', 'False']","['False', 'False']"
http://www.downduck.com/,200,10.18.0.1,"['101.167.166.53', '101.167.164.53']","[200, 200]","['10.0.0.138', '203.50.61.80', '203.50.61.81', '203.50.11.95', '61.9.173.4', '58.162.26.77', '139.130.34.250', '101.167.166.53']",8,[],[],"['172.67.180.20', '104.21.88.135']","['104.21.88.135', '172.67.180.20']",[],[],"[403, 403]","[403, 403]",FALSE,[],[],"['False', 'False']","['False', 'False']",FALSE,[],[],"['True', 'True']","['True', 'True']","['False', 'False']","['False', 'False']"
https://www.downloadha.com/,200,10.18.0.1,['79.127.127.25'],[200],"['10.0.0.138', '58.162.26.77', '203.50.13.144', '203.50.61.64', '203.50.6.93', '203.50.13.98', '203.50.61.65', '203.50.13.98', '202.84.247.45', '193.251.150.198', '79.127.127.25']",11,[],[],['79.127.127.25'],['79.127.127.25'],[],[],[200],[200],FALSE,[],[],['False'],['False'],FALSE,[],[],['False'],['False'],['False'],['False']
http://emotionvideo-tv.com/,200,10.18.0.1,"['101.167.166.53', '101.167.164.53']","[200, 200]","['10.0.0.138', '203.50.61.65', '58.162.26.77', '203.50.61.64', '203.50.11.177', '61.9.172.4', '101.167.164.53', '139.130.6.102']",8,[],[],"['172.67.197.109', '104.21.92.200']","['104.21.92.200', '172.67.197.109']",[],[],"[403, 403]","[403, 403]",FALSE,[],[],"['False', 'False']","['False', 'False']",FALSE,[],[],"['True', 'True']","['True', 'True']","['False', 'False']","['False', 'False']"
http://movieon21.biz/,200,10.18.0.1,['108.59.12.101'],[200],"['10.0.0.138', '203.50.61.65', '203.50.61.64', '203.50.6.93', '203.50.13.144', '203.50.13.98', '58.162.26.77', '203.50.13.98', '202.84.247.45', '134.159.61.98', '202.84.247.45', '202.84.247.41', '209.120.155.162', '173.208.126.19', '108.59.12.101']",15,[],[],['108.59.12.98'],['5.79.79.211'],[],[],[200],[200],FALSE,[],[],['False'],['False'],FALSE,[],[],['False'],['False'],['False'],['False']
http://movieon21.xyz/,200,10.18.0.1,"['101.167.164.53', '101.167.166.53']","[200, 200]","['10.0.0.138', '203.50.11.95', '203.50.61.80', '203.50.61.81', '61.9.173.4', '139.130.34.250', '58.162.26.77', '101.167.166.53']",8,[],[],['3.64.163.50'],['3.64.163.50'],[],[],"[""('Connection aborted.'; RemoteDisconnected('Remote end closed connection without response'))""]","[""('Connection aborted.'; RemoteDisconnected('Remote end closed connection without response'))""]",FALSE,[],[],['False'],['False'],FALSE,[],[],['False'],['False'],"['False', 'False']","['False', 'False']"
http://m6.modufree.net,200,10.18.0.1,"['101.167.166.53', '101.167.164.53']","[200, 200]","['10.0.0.138', '58.162.26.77', '203.50.61.65', '203.50.11.177', '139.130.6.102', '61.9.172.4', '203.50.61.64', '101.167.164.53']",8,[],[],['185.53.178.53'],['185.53.178.53'],[],[],[412],[412],FALSE,[],[],['False'],['False'],FALSE,[],[],['False'],['False'],"['False', 'False']","['False', 'False']"
https://j20.hitjjal.com/,HTTPSConnectionPool(host='j20.hitjjal.com'; port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1; '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1108)'))),10.18.0.1,"['101.167.164.53', '101.167.166.53']","[200, 200]","['10.0.0.138', '58.162.26.77', '203.50.61.81', '139.130.34.250', '203.50.61.80', '61.9.173.4', '101.167.166.53']",7,[],[],[],[],[],[],[],[],N/A,[],[],[],[],N/A,[],[],[],[],"['False', 'False']","['False', 'False']"
https://phim33.com/,HTTPSConnectionPool(host='phim33.com'; port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1; '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1108)'))),10.18.0.1,"['101.167.166.53', '101.167.164.53']","[200, 200]","['10.0.0.138', '58.162.26.77', '203.50.61.65', '203.50.61.64', '203.50.11.177', '139.130.6.102', '61.9.172.4', '101.167.164.53']",8,[],[],['69.162.95.5'],['185.107.56.52'],[],[],[200],[200],N/A,[],[],['False'],['False'],N/A,[],[],['False'],['False'],"['False', 'False']","['False', 'False']"
https://www.tfp.is/,HTTPSConnectionPool(host='www.tfp.is'; port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1; '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1108)'))),10.18.0.1,"['101.167.166.53', '101.167.164.53']","[200, 200]","['10.0.0.138', '58.162.26.77', '203.50.61.65', '203.50.11.177', '203.50.61.64', '139.130.6.102', '61.9.172.4', '101.167.164.53']",8,[],[],"['104.21.67.129', '172.67.223.22']","['172.67.223.22', '104.21.67.129']",[],[],"[403, 403]","[403, 403]",N/A,[],[],"['False', 'False']","['False', 'False']",N/A,[],[],"['True', 'True']","['True', 'True']","['False', 'False']","['False', 'False']"
http://www.tvsubtitles.net/,200,10.18.0.1,"['101.167.164.53', '101.167.166.53']","[200, 200]","['10.0.0.138', '203.50.61.81', '203.50.61.80', '139.130.34.250', '58.162.26.77', '61.9.173.4', '101.167.166.53']",7,[],[],['91.207.60.149'],['91.207.60.149'],[],[],[200],[200],FALSE,[],[],['False'],['False'],FALSE,[],[],['False'],['False'],"['False', 'False']","['False', 'False']"
http://www.msubs.net,200,10.18.0.1,"['101.167.164.53', '101.167.166.53']","[200, 200]","['10.0.0.138', '58.162.26.77', '203.50.11.177', '203.50.61.64', '139.130.6.102', '203.50.61.65', '101.167.164.53', '61.9.172.4']",8,[],[],['91.234.33.166'],['91.234.33.166'],[],[],[200],[200],FALSE,[],[],['False'],['False'],FALSE,[],[],['False'],['False'],"['False', 'False']","['False', 'False']"
https://dytt8.net/,HTTPSConnectionPool(host='dytt8.net'; port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1; '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1108)'))),10.18.0.1,"['101.167.166.53', '101.167.164.53']","[200, 200]","['10.0.0.138', '58.162.26.77', '203.50.61.81', '203.50.61.80', '139.130.34.250', '61.9.173.4', '101.167.166.53']",7,[],[],['23.225.199.194'],['23.225.199.194'],[],[],[404],[404],N/A,[],[],['False'],['False'],N/A,[],[],['False'],['False'],"['False', 'False']","['False', 'False']"
https://www.ttdytt.cc/,HTTPSConnectionPool(host='www.ttdytt.cc'; port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1; '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1108)'))),10.18.0.1,"['101.167.164.53', '101.167.166.53']","[200, 200]","['10.0.0.138', '203.50.61.81', '139.130.34.250', '203.50.11.95', '203.50.61.80', '61.9.173.4', '58.162.26.77', '101.167.166.53']",8,[],[],['69.16.231.150'],['69.16.231.150'],[],[],[200],[200],N/A,[],[],['False'],['False'],N/A,[],[],['False'],['False'],"['False', 'False']","['False', 'False']"
https://www.ttdytt.net/,HTTPSConnectionPool(host='www.ttdytt.net'; port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1; '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1108)'))),10.18.0.1,"['101.167.166.53', '101.167.164.53']","[200, 200]",[],0,[],[],['69.16.231.150'],['69.16.231.150'],[],[],[200],[200],N/A,[],[],['False'],['False'],N/A,[],[],['False'],['False'],"['False', 'False']","['False', 'False']"
http://fast-torrent.ru/,200,10.18.0.1,"['101.167.166.53', '101.167.164.53']","[200, 200]","['10.0.0.138', '58.162.26.77', '203.50.61.81', '203.50.61.80', '139.130.34.250', '61.9.173.4', '101.167.166.53']",7,[],[],['5.61.48.83'],['5.61.48.83'],[],[],[500],[500],FALSE,[],[],['False'],['False'],FALSE,[],[],['False'],['False'],"['False', 'False']","['False', 'False']"
http://www.heroturko.net/,200,10.18.0.1,"['101.167.166.53', '101.167.164.53']","[200, 200]","['10.0.0.138', '203.50.61.81', '203.50.61.80', '139.130.34.250', '203.50.11.95', '58.162.26.77', '61.9.173.4', '101.167.166.53']",8,[],[],"['172.67.170.19', '104.21.39.80']","['172.67.170.19', '104.21.39.80']",[],[],"[403, 403]","[403, 403]",FALSE,[],[],"['False', 'False']","['False', 'False']",FALSE,[],[],"['True', 'True']","['True', 'True']","['False', 'False']","['False', 'False']"
https://www.imovies.ge,HTTPSConnectionPool(host='www.imovies.ge'; port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1; '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1108)'))),10.18.0.1,"['101.167.166.53', '101.167.164.53']","[200, 200]","['10.0.0.138', '203.50.61.65', '58.162.26.77', '203.50.11.177', '203.50.61.64', '61.9.172.4', '139.130.6.102', '101.167.164.53']",8,[],[],"['104.21.89.165', '172.67.189.247']","['104.21.89.165', '172.67.189.247']",[],[],"[403, 403]","[403, 403]",N/A,[],[],"['False', 'False']","['False', 'False']",N/A,[],[],"['True', 'True']","['True', 'True']","['False', 'False']","['False', 'False']"
http://toxicwap.com,200,10.18.0.1,"['101.167.164.53', '101.167.166.53']","[200, 200]","['10.0.0.138', '203.50.61.81', '139.130.34.250', '203.50.61.80', '203.50.11.95', '61.9.173.4', '101.167.166.53', '58.162.26.77']",8,[],[],"['172.67.75.164', '104.26.9.205', '104.26.8.205']","['104.26.8.205', '104.26.9.205', '172.67.75.164']",[],[],"[403, 403, 403]","[403, 403, 403]",FALSE,[],[],"['False', 'False', 'False']","['False', 'False', 'False']",FALSE,[],[],"['True', 'True', 'True']","['True', 'True', 'True']","['False', 'False']","['False', 'False']"
https://english-films.com/,HTTPSConnectionPool(host='english-films.com'; port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1; '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1108)'))),10.18.0.1,"['101.167.166.53', '101.167.164.53']","[200, 200]","['10.0.0.138', '203.50.61.81', '139.130.34.250', '61.9.173.4', '203.50.11.95', '203.50.61.80', '101.167.166.53', '58.162.26.77']",8,[],[],"['104.21.235.140', '104.21.235.139']","['104.21.235.140', '104.21.235.139']",[],[],"[403, 403]","[403, 403]",N/A,[],[],"['False', 'False']","['False', 'False']",N/A,[],[],"['True', 'True']","['True', 'True']","['False', 'False']","['False', 'False']"
https://topeuropix.net/,HTTPSConnectionPool(host='topeuropix.net'; port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1; '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1108)'))),10.18.0.1,"['101.167.164.53', '101.167.166.53']","[200, 200]",[],0,[],[],['72.52.178.23'],['72.52.178.23'],[],[],[200],[200],N/A,[],[],['False'],['False'],N/A,[],[],['False'],['False'],"['False', 'False']","['False', 'False']"
https://topeuropix.com/,HTTPSConnectionPool(host='topeuropix.com'; port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1; '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1108)'))),10.18.0.1,"['101.167.164.53', '101.167.166.53']","[200, 200]","['10.0.0.138', '203.50.61.81', '203.50.61.80', '203.50.11.95', '139.130.34.250', '58.162.26.77', '61.9.173.4', '101.167.166.53']",8,[],[],['72.52.178.23'],['72.52.178.23'],[],[],[200],[200],N/A,[],[],['False'],['False'],N/A,[],[],['False'],['False'],"['False', 'False']","['False', 'False']"
https://poseidonhd.me/,HTTPSConnectionPool(host='poseidonhd.me'; port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1; '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1108)'))),10.18.0.1,"['101.167.166.53', '101.167.164.53']","[200, 200]","['10.0.0.138', '58.162.26.77', '61.9.173.4', '203.50.61.80', '139.130.34.250', '203.50.61.81', '101.167.166.53']",7,[],[],['69.16.231.150'],['69.16.231.150'],[],[],[200],[200],N/A,[],[],['False'],['False'],N/A,[],[],['False'],['False'],"['False', 'False']","['False', 'False']"
https://poseidonhd.co/,HTTPSConnectionPool(host='poseidonhd.co'; port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1; '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1108)'))),10.18.0.1,"['101.167.166.53', '101.167.164.53']","[200, 200]","['10.0.0.138', '203.50.61.65', '139.130.6.102', '58.162.26.77', '203.50.61.64', '61.9.172.4', '203.50.11.177', '101.167.164.53']",8,[],[],"['54.164.247.175', '54.87.16.156']","['54.87.16.156', '54.164.247.175']",[],[],"[200, 200]","[200, 200]",N/A,[],[],"['False', 'False']","['False', 'False']",N/A,[],[],"['False', 'False']","['False', 'False']","['False', 'False']","['False', 'False']"
http://www.anakbnet.com/,200,10.18.0.1,"['101.167.166.53', '101.167.164.53']","[200, 200]","['10.0.0.138', '58.162.26.77', '203.50.61.65', '139.130.6.102', '203.50.61.64', '203.50.11.177', '61.9.172.4', '101.167.164.53']",8,[],[],"['172.67.178.243', '104.21.17.251']","['172.67.178.243', '104.21.17.251']",[],[],"[403, 403]","[403, 403]",FALSE,[],[],"['False', 'False']","['False', 'False']",FALSE,[],[],"['True', 'True']","['True', 'True']","['False', 'False']","['False', 'False']"
https://www.moviesjoy.net/,HTTPSConnectionPool(host='www.moviesjoy.net'; port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1; '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1108)'))),10.18.0.1,"['101.167.166.53', '101.167.164.53']","[200, 200]","['10.0.0.138', '203.50.61.65', '203.50.61.64', '139.130.6.102', '203.50.11.177', '61.9.172.4', '101.167.164.53', '58.162.26.77']",8,[],[],['67.225.218.22'],['67.225.218.22'],[],[],[200],[200],N/A,[],[],['False'],['False'],N/A,[],[],['False'],['False'],"['False', 'False']","['False', 'False']"
https://www.filmlicious.net/,HTTPSConnectionPool(host='www.filmlicious.net'; port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1; '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1108)'))),10.18.0.1,"['101.167.164.53', '101.167.166.53']","[200, 200]","['10.0.0.138', '203.50.61.65', '58.162.26.77', '139.130.6.102', '203.50.61.64', '203.50.11.177', '61.9.172.4', '101.167.164.53']",8,[],[],"['172.67.221.127', '104.21.38.97']","['104.21.38.97', '172.67.221.127']",[],[],"[403, 403]","[403, 403]",N/A,[],[],"['False', 'False']","['False', 'False']",N/A,[],[],"['True', 'True']","['True', 'True']","['False', 'False']","['False', 'False']"
https://proxybit.fun/,HTTPSConnectionPool(host='proxybit.fun'; port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x0595DD90>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed')),10.18.0.1,['Errno11001getaddrinfofailed'],"[""HTTPConnectionPool(host='errno11001getaddrinfofailed'; port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0595D0D0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))""]",['[Errno 11001] getaddrinfo failed'],1,[],[],[],[],[],[],[],[],N/A,[],[],[],[],N/A,[],[],[],[],['False'],['False']
https://proxybit.pro/,HTTPSConnectionPool(host='proxybit.pro'; port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1; '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1108)'))),10.18.0.1,"['101.167.164.53', '101.167.166.53']","[200, 200]","['10.0.0.138', '58.162.26.77', '203.50.61.65', '139.130.6.102', '203.50.61.64', '203.50.11.177', '61.9.172.4', '101.167.164.53']",8,[],[],['74.63.241.23'],['185.107.56.52'],[],[],[429],[200],N/A,[],[],['False'],['False'],N/A,[],[],['False'],['False'],"['False', 'False']","['False', 'False']"
https://www.123movies.love/,200,10.18.0.1,['103.224.182.253'],[200],"['10.0.0.138', '58.162.26.77', '203.50.61.65', '203.50.13.144', '203.50.6.93', '203.50.13.98', '203.50.13.98', '202.84.222.130', '202.84.222.130', '202.84.141.225', '202.84.141.225', '202.84.143.30', '134.159.63.18', '64.125.26.7', '64.125.27.38', '103.224.213.212', '128.177.170.94', '103.224.182.253']",18,[],[],['103.224.182.253'],['103.224.182.253'],[],[],[200],[200],FALSE,[],[],['False'],['False'],FALSE,[],[],['False'],['False'],['False'],['False']
https://1primewire.com/,HTTPSConnectionPool(host='1primewire.com'; port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1; '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1108)'))),10.18.0.1,"['101.167.164.53', '101.167.166.53']","[200, 200]","['10.0.0.138', '203.50.61.65', '58.162.26.77', '203.50.61.64', '203.50.11.177', '139.130.6.102', '61.9.172.4', '101.167.164.53']",8,[],[],"['104.21.29.114', '172.67.148.200']","['172.67.148.200', '104.21.29.114']",[],[],"[403, 403]","[403, 403]",N/A,[],[],"['False', 'False']","['False', 'False']",N/A,[],[],"['True', 'True']","['True', 'True']","['False', 'False']","['False', 'False']"
https://movies.cab/,HTTPSConnectionPool(host='movies.cab'; port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1; '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1108)'))),10.18.0.1,"['101.167.164.53', '101.167.166.53']","[200, 200]","['10.0.0.138', '203.50.61.65', '139.130.6.102', '58.162.26.77', '203.50.61.64', '101.167.164.53', '61.9.172.4', '203.50.11.177']",8,[],[],"['172.67.165.226', '104.21.49.185']","['104.21.49.185', '172.67.165.226']",[],[],"[403, 403]","[403, 403]",N/A,[],[],"['False', 'False']","['False', 'False']",N/A,[],[],"['True', 'True']","['True', 'True']","['False', 'False']","['False', 'False']"
https://www1.putlocker.digital/,HTTPSConnectionPool(host='www1.putlocker.digital'; port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1; '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1108)'))),10.18.0.1,"['101.167.164.53', '101.167.166.53']","[200, 200]","['10.0.0.138', '203.50.61.65', '58.162.26.77', '139.130.6.102', '203.50.61.64', '61.9.172.4', '203.50.11.177', '101.167.164.53']",8,[],[],"['104.31.16.10', '104.31.16.119']","['104.31.16.119', '104.31.16.10']",[],[],"[403, 403]","[403, 403]",N/A,[],[],"['False', 'False']","['False', 'False']",N/A,[],[],"['True', 'True']","['True', 'True']","['False', 'False']","['False', 'False']"
http://www6.solarmoviefree.net/,200,10.18.0.1,"['101.167.164.53', '101.167.166.53']","[200, 200]","['10.0.0.138', '203.50.61.80', '203.50.61.81', '139.130.34.250', '203.50.11.95', '61.9.173.4', '101.167.166.53', '58.162.26.77']",8,[],[],['69.16.230.228'],['69.16.230.228'],[],[],"[""('Connection aborted.'; RemoteDisconnected('Remote end closed connection without response'))""]","[""('Connection aborted.'; RemoteDisconnected('Remote end closed connection without response'))""]",FALSE,[],[],['False'],['False'],FALSE,[],[],['False'],['False'],"['False', 'False']","['False', 'False']"
http://www1.solarmovie.net/,200,10.18.0.1,"['101.167.166.53', '101.167.164.53']","[200, 200]","['10.0.0.138', '58.162.26.77', '139.130.34.250', '203.50.61.80', '203.50.11.95', '61.9.173.4', '203.50.61.81', '101.167.166.53']",8,[],[],['64.91.249.20'],['64.91.249.20'],[],[],[200],[200],FALSE,[],[],['False'],['False'],FALSE,[],[],['False'],['False'],"['False', 'False']","['False', 'False']"
https://yifyddl.movie/,200,10.18.0.1,['103.224.182.238'],[200],"['10.0.0.138', '203.50.61.81', '58.162.26.77', '203.50.13.146', '203.50.61.80', '203.50.13.90', '203.50.6.61', '64.125.26.7', '128.177.170.94', '103.224.182.238']",10,[],[],['103.224.182.238'],['103.224.182.238'],[],[],[200],[200],FALSE,[],[],['False'],['False'],FALSE,[],[],['False'],['False'],['False'],['False']
https://yify.yt/,HTTPSConnectionPool(host='yify.yt'; port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1; '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1108)'))),10.18.0.1,"['101.167.166.53', '101.167.164.53']","[200, 200]","['10.0.0.138', '58.162.26.77', '203.50.61.65', '203.50.61.64', '61.9.172.4', '139.130.6.102', '203.50.11.177', '101.167.164.53']",8,[],[],['185.38.110.121'],['185.38.110.121'],[],[],[403],[403],N/A,[],[],['False'],['False'],N/A,[],[],['False'],['False'],"['False', 'False']","['False', 'False']"
https://yifymovietorrent.com/,200,10.18.0.1,['194.163.38.184'],[403],"['10.0.0.138', '58.162.26.77', '203.50.61.81', '203.50.61.80', '203.50.13.133', '203.50.13.125', '203.50.6.230', '203.50.6.235', '203.50.9.2', '202.84.224.190', '63.218.165.85', '63.223.34.146', '154.18.3.18', '194.163.38.184']",14,[],[],['194.163.38.184'],['194.163.38.184'],[],[],[403],[403],FALSE,[],[],['False'],['False'],FALSE,[],[],['False'],['False'],['False'],['False']
https://ytsdownload.com/,200,10.18.0.1,['199.59.243.223'],[200],"['10.0.0.138', '203.50.61.81', '203.50.11.173', '203.50.61.80', '58.162.26.77', '139.130.65.190', '199.59.243.223', '15.230.23.223']",8,[],[],['199.59.243.223'],['199.59.243.223'],[],[],[200],[200],FALSE,[],[],['False'],['False'],FALSE,[],[],['False'],['False'],['False'],['False']
https://movie4k.ag/,HTTPSConnectionPool(host='movie4k.ag'; port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1; '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1108)'))),10.18.0.1,"['101.167.164.53', '101.167.166.53']","[200, 200]","['10.0.0.138', '203.50.61.65', '203.50.11.177', '61.9.172.4', '139.130.6.102', '203.50.61.64', '101.167.164.53', '58.162.26.77']",8,[],[],['193.106.30.58'],['193.106.30.58'],[],[],"[""HTTPSConnectionPool(host='193.106.30.58'; port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1; '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1108)')))""]","[""HTTPSConnectionPool(host='193.106.30.58'; port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1; '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1108)')))""]",N/A,[],[],['False'],['False'],N/A,[],[],['False'],['False'],"['False', 'False']","['False', 'False']"
http://www3.fmovies.org/,200,10.18.0.1,"['101.167.166.53', '101.167.164.53']","[200, 200]","['10.0.0.138', '203.50.61.81', '203.50.61.80', '58.162.26.77', '139.130.34.250', '61.9.173.4', '101.167.166.53']",7,[],[],[],[],[],[],[],[],FALSE,[],[],[],[],FALSE,[],[],[],[],"['False', 'False']","['False', 'False']"
https://5movies.cloud/,HTTPSConnectionPool(host='5movies.cloud'; port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1; '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1108)'))),10.18.0.1,"['101.167.166.53', '101.167.164.53']","[200, 200]","['10.0.0.138', '58.162.26.77', '203.50.11.177', '203.50.61.64', '139.130.6.102', '61.9.172.4', '203.50.61.65', '101.167.164.53']",8,[],[],"['104.21.77.35', '172.67.204.3']","['104.21.77.35', '172.67.204.3']",[],[],"[403, 403]","[403, 403]",N/A,[],[],"['False', 'False']","['False', 'False']",N/A,[],[],"['True', 'True']","['True', 'True']","['False', 'False']","['False', 'False']"
